x-axis,1
second,Volt
-2.500000E-03,+1.206030160E+00
-2.497500E-03,+804.020107E-03
-2.495000E-03,+402.010053E-03
-2.492500E-03,+703.517593E-03
-2.490000E-03,+402.010053E-03
-2.487500E-03,+301.507540E-03
-2.485000E-03,+0.0E+00
-2.482500E-03,+0.0E+00
-2.480000E-03,-402.010053E-03
-2.477500E-03,-402.010053E-03
-2.475000E-03,-402.010053E-03
-2.472500E-03,-804.020107E-03
-2.470000E-03,-804.020107E-03
-2.467500E-03,-804.020107E-03
-2.465000E-03,-1.005025133E+00
-2.462500E-03,-1.206030160E+00
-2.460000E-03,-1.206030160E+00
-2.457500E-03,-1.206030160E+00
-2.455000E-03,-1.407035187E+00
-2.452500E-03,-1.206030160E+00
-2.450000E-03,-1.206030160E+00
-2.447500E-03,-1.708542727E+00
-2.445000E-03,-1.608040214E+00
-2.442500E-03,-1.608040214E+00
-2.440000E-03,-2.010050267E+00
-2.437500E-03,-1.909547754E+00
-2.435000E-03,-1.809045240E+00
-2.432500E-03,-1.909547754E+00
-2.430000E-03,-2.010050267E+00
-2.427500E-03,-1.608040214E+00
-2.425000E-03,-1.608040214E+00
-2.422500E-03,-1.608040214E+00
-2.420000E-03,-1.608040214E+00
-2.417500E-03,-1.608040214E+00
-2.415000E-03,-1.608040214E+00
-2.412500E-03,-1.608040214E+00
-2.410000E-03,-1.608040214E+00
-2.407500E-03,-1.608040214E+00
-2.405000E-03,-1.206030160E+00
-2.402500E-03,-1.206030160E+00
-2.400000E-03,-1.206030160E+00
-2.397500E-03,-1.206030160E+00
-2.395000E-03,-1.206030160E+00
-2.392500E-03,-804.020107E-03
-2.390000E-03,-804.020107E-03
-2.387500E-03,-804.020107E-03
-2.385000E-03,-402.010053E-03
-2.382500E-03,-402.010053E-03
-2.380000E-03,-0.0E+00
-2.377500E-03,-402.010053E-03
-2.375000E-03,-201.005027E-03
-2.372500E-03,-301.507540E-03
-2.370000E-03,+0.0E+00
-2.367500E-03,+0.0E+00
-2.365000E-03,+201.005027E-03
-2.362500E-03,+402.010053E-03
-2.360000E-03,+804.020107E-03
-2.357500E-03,+402.010053E-03
-2.355000E-03,+603.015080E-03
-2.352500E-03,+502.512567E-03
-2.350000E-03,+804.020107E-03
-2.347500E-03,+804.020107E-03
-2.345000E-03,+804.020107E-03
-2.342500E-03,+804.020107E-03
-2.340000E-03,+1.206030160E+00
-2.337500E-03,+804.020107E-03
-2.335000E-03,+1.206030160E+00
-2.332500E-03,+804.020107E-03
-2.330000E-03,+804.020107E-03
-2.327500E-03,+804.020107E-03
-2.325000E-03,+804.020107E-03
-2.322500E-03,+1.105527647E+00
-2.320000E-03,+804.020107E-03
-2.317500E-03,+804.020107E-03
-2.315000E-03,+804.020107E-03
-2.312500E-03,+804.020107E-03
-2.310000E-03,+402.010053E-03
-2.307500E-03,+804.020107E-03
-2.305000E-03,+603.015080E-03
-2.302500E-03,+703.517593E-03
-2.300000E-03,+402.010053E-03
-2.297500E-03,+402.010053E-03
-2.295000E-03,+402.010053E-03
-2.292500E-03,+100.502513E-03
-2.290000E-03,+0.0E+00
-2.287500E-03,+0.0E+00
-2.285000E-03,+201.005027E-03
-2.282500E-03,+0.0E+00
-2.280000E-03,+0.0E+00
-2.277500E-03,-100.502513E-03
-2.275000E-03,-201.005027E-03
-2.272500E-03,-402.010053E-03
-2.270000E-03,-402.010053E-03
-2.267500E-03,-402.010053E-03
-2.265000E-03,-402.010053E-03
-2.262500E-03,-804.020107E-03
-2.260000E-03,-804.020107E-03
-2.257500E-03,-804.020107E-03
-2.255000E-03,-804.020107E-03
-2.252500E-03,-804.020107E-03
-2.250000E-03,-804.020107E-03
-2.247500E-03,-1.206030160E+00
-2.245000E-03,-1.206030160E+00
-2.242500E-03,-1.206030160E+00
-2.240000E-03,-804.020107E-03
-2.237500E-03,-1.206030160E+00
-2.235000E-03,-1.407035187E+00
-2.232500E-03,-1.105527647E+00
-2.230000E-03,-1.206030160E+00
-2.227500E-03,-1.206030160E+00
-2.225000E-03,-1.407035187E+00
-2.222500E-03,-1.206030160E+00
-2.220000E-03,-1.206030160E+00
-2.217500E-03,-1.206030160E+00
-2.215000E-03,-1.005025134E+00
-2.212500E-03,-1.105527647E+00
-2.210000E-03,-1.206030160E+00
-2.207500E-03,-1.105527647E+00
-2.205000E-03,-1.206030160E+00
-2.202500E-03,-804.020107E-03
-2.200000E-03,-804.020107E-03
-2.197500E-03,-1.105527647E+00
-2.195000E-03,-804.020107E-03
-2.192500E-03,-804.020107E-03
-2.190000E-03,-804.020107E-03
-2.187500E-03,-703.517594E-03
-2.185000E-03,-402.010053E-03
-2.182500E-03,-402.010053E-03
-2.180000E-03,-402.010053E-03
-2.177500E-03,-402.010053E-03
-2.175000E-03,-402.010053E-03
-2.172500E-03,-402.010053E-03
-2.170000E-03,-402.010053E-03
-2.167500E-03,+0.0E+00
-2.165000E-03,-201.005027E-03
-2.162500E-03,+100.502513E-03
-2.160000E-03,+0.0E+00
-2.157500E-03,+0.0E+00
-2.155000E-03,+0.0E+00
-2.152500E-03,+0.0E+00
-2.150000E-03,+402.010053E-03
-2.147500E-03,+100.502513E-03
-2.145000E-03,+0.0E+00
-2.142500E-03,+402.010053E-03
-2.140000E-03,+402.010053E-03
-2.137500E-03,+100.502513E-03
-2.135000E-03,+402.010053E-03
-2.132500E-03,+703.517593E-03
-2.130000E-03,+804.020107E-03
-2.127500E-03,+703.517594E-03
-2.125000E-03,+603.015080E-03
-2.122500E-03,+402.010053E-03
-2.120000E-03,+402.010053E-03
-2.117500E-03,+502.512567E-03
-2.115000E-03,+201.005027E-03
-2.112500E-03,+402.010053E-03
-2.110000E-03,+402.010053E-03
-2.107500E-03,+402.010053E-03
-2.105000E-03,+201.005027E-03
-2.102500E-03,+402.010053E-03
-2.100000E-03,+402.010053E-03
-2.097500E-03,+301.507540E-03
-2.095000E-03,+201.005027E-03
-2.092500E-03,+100.502513E-03
-2.090000E-03,+402.010053E-03
-2.087500E-03,+100.502513E-03
-2.085000E-03,+0.0E+00
-2.082500E-03,+0.0E+00
-2.080000E-03,-0.0E+00
-2.077500E-03,-301.507540E-03
-2.075000E-03,-402.010053E-03
-2.072500E-03,-402.010053E-03
-2.070000E-03,-402.010053E-03
-2.067500E-03,-402.010053E-03
-2.065000E-03,-603.015080E-03
-2.062500E-03,-402.010053E-03
-2.060000E-03,-804.020107E-03
-2.057500E-03,-502.512567E-03
